Date,USD,EUR
01/06/1997,358.5,286.21
01/07/1997,359,286.15
01/08/1997,356.6,285.61
01/09/1997,356.5,286.09
01/10/1997,358.25,288.52
01/13/1997,359.6,290.57
01/14/1997,357.4,289.7
01/15/1997,354.45,286.55
01/16/1997,353.05,285.87
01/17/1997,355.75,291.15
01/20/1997,353.1,291.19
01/21/1997,354.7,292.78
01/22/1997,351.2,292.87
01/23/1997,348,290.41
01/24/1997,352.5,291.95
01/27/1997,353.6,294.61
01/28/1997,353.7,297.58
01/29/1997,351.1,294.35
01/30/1997,349.25,292.01
01/31/1997,345.5,288.68
02/03/1997,344.3,289.13
02/04/1997,345.7,289.98
02/05/1997,343.4,289
02/06/1997,342.8,288.64
02/07/1997,339.75,289.5
02/10/1997,340.4,287.6
02/11/1997,339.4,289.24
02/12/1997,337.7,289.8
02/13/1997,342.65,294.95
02/14/1997,342.4,294.64
02/17/1997,344.1,298.45
02/18/1997,345,298.42
02/19/1997,346.25,300.11
02/20/1997,345,297.93
02/21/1997,353.3,303.81
02/24/1997,353.05,301.35
02/25/1997,353.1,302.6
02/26/1997,354.75,306.37
02/27/1997,360,311.04
02/28/1997,358.6,310.07
03/03/1997,362.15,314.15
03/04/1997,359.4,314.25
03/05/1997,354.5,310.28
03/06/1997,353.1,310.06
03/07/1997,350.3,307.58
03/10/1997,350.25,305.08
03/11/1997,351.95,307.04
03/12/1997,351.4,306
03/13/1997,352.9,307.07
03/14/1997,352.8,306.82
03/17/1997,351.4,304.34
03/18/1997,346.3,298.11
03/19/1997,349.1,300.79
03/20/1997,352,304.25
03/21/1997,352.8,304.28
03/24/1997,350.2,302.81
03/25/1997,349.6,302.71
03/26/1997,346.05,299.56
03/27/1997,348.15,298.81
03/28/1997,348.15,298.58
03/31/1997,348.15,297.45
04/01/1997,350,298.98
04/02/1997,351.05,299.77
04/03/1997,348.75,297.35
04/04/1997,347.4,297.19
04/07/1997,349,304.44
04/08/1997,349.1,304.76
04/09/1997,347.8,305.12
04/10/1997,347.6,304.67
04/11/1997,347.95,305.81
04/14/1997,346.75,304.44
04/15/1997,343,303.06
04/16/1997,339.9,299.54
04/17/1997,340.4,299.6
04/18/1997,342.1,299.66
04/21/1997,342.25,298.03
04/22/1997,341.6,299.09
04/23/1997,341,298.59
04/24/1997,340.9,299.26
04/25/1997,342.25,301.7
04/28/1997,340.2,300.3
04/29/1997,339.25,298.96
04/30/1997,340.15,300.81
05/01/1997,339.25,298.13
05/02/1997,339.65,300.04
05/05/1997,339.65,300.56
05/06/1997,342.45,301.66
05/07/1997,341.1,299.66
05/08/1997,343.75,300.01
05/09/1997,345.85,299.49
05/12/1997,348.2,302.76
05/13/1997,348.9,302.54
05/14/1997,349.1,303.01
05/15/1997,346.4,300.37
05/16/1997,344.5,297.97
05/19/1997,340.7,296.45
05/20/1997,343,296.56
05/21/1997,342.7,296.38
05/22/1997,342.75,296.13
05/23/1997,342.55,295.65
05/26/1997,342.55,295.72
05/27/1997,343.65,298.55
05/28/1997,342.8,297.64
05/29/1997,343.9,298.69
05/30/1997,345.6,301.56
06/02/1997,343.9,303.05
06/03/1997,343.55,302.68
06/04/1997,341.75,301.53
06/05/1997,340.8,300.71
06/06/1997,344,303.74
06/09/1997,344.25,300.67
06/10/1997,343.75,301.82
06/11/1997,343.8,301.21
06/12/1997,342.2,301.07
06/13/1997,341.4,302.63
06/16/1997,341.5,301.24
06/17/1997,342.15,302.4
06/18/1997,341.6,300.81
06/19/1997,340.2,299.12
06/20/1997,338.2,298.57
06/23/1997,338,296.75
06/24/1997,338.35,297.33
06/25/1997,338.45,297.23
06/26/1997,336.95,296.88
06/27/1997,336.55,297.85
06/30/1997,334.55,296.89
07/01/1997,333.7,295.62
07/02/1997,332.15,296.06
07/03/1997,332.55,296.06
07/04/1997,324.45,289.65
07/07/1997,318,282.48
07/08/1997,320.8,287.03
07/09/1997,317.3,284.76
07/10/1997,319.8,285.41
07/11/1997,319.5,287.59
07/14/1997,321.7,293.04
07/15/1997,319.75,292.82
07/16/1997,319.5,292.12
07/17/1997,319.4,291.29
07/18/1997,324.2,295.55
07/21/1997,326.2,298.16
07/22/1997,328.25,302.52
07/23/1997,324.9,301.9
07/24/1997,321.95,299.77
07/25/1997,324.1,302.98
07/28/1997,325.75,305.71
07/29/1997,326.55,304.18
07/30/1997,327.55,306.37
07/31/1997,326.35,305.23
08/01/1997,324.1,306.46
08/04/1997,323.55,307.31
08/05/1997,321.1,307.47
08/06/1997,319.35,305.26
08/07/1997,321,306.43
08/08/1997,323.7,305.47
08/11/1997,327.7,309.44
08/12/1997,326.15,309.39
08/13/1997,326.2,304.49
08/14/1997,326.15,306.8
08/15/1997,324.65,300.78
08/18/1997,322.6,299.53
08/19/1997,323.45,302.54
08/20/1997,322.05,304.33
08/21/1997,323,303.02
08/22/1997,324,299.96
08/25/1997,324,300.29
08/26/1997,325.5,298.6
08/27/1997,324.75,299.53
08/28/1997,325.85,298.21
08/29/1997,325.35,298.45
09/01/1997,324.5,299.21
09/02/1997,322.4,300.67
09/03/1997,321.7,297.86
09/04/1997,321.7,297.68
09/05/1997,321.25,295.44
09/08/1997,321.5,296.14
09/09/1997,321.7,296.42
09/10/1997,320.8,294.18
09/11/1997,321.65,293.22
09/12/1997,323.35,291.41
09/15/1997,322.3,289.15
09/16/1997,321,288.87
09/17/1997,320.45,288.48
09/18/1997,320.85,289.15
09/19/1997,322.05,290.28
09/22/1997,320.85,292.85
09/23/1997,320.9,293.23
09/24/1997,322.7,291.07
09/25/1997,324.6,292.11
09/26/1997,326.65,293.42
09/29/1997,327.1,293.14
09/30/1997,332.1,298.75
10/01/1997,337.15,305.07
10/02/1997,333.35,300.27
10/03/1997,331.7,297.98
10/06/1997,332.5,298.72
10/07/1997,331.95,296.95
10/08/1997,332.6,297.33
10/09/1997,333.4,295.88
10/10/1997,328.9,293.64
10/13/1997,328.2,292.94
10/14/1997,327.75,293.16
10/15/1997,326.5,291.1
10/16/1997,327.35,290.82
10/17/1997,324.3,292
10/20/1997,323.9,291.99
10/21/1997,323.3,293.57
10/22/1997,322.45,292.32
10/23/1997,324.3,292.86
10/24/1997,316.65,286.46
10/27/1997,311.8,279.29
10/28/1997,312.35,274.66
10/29/1997,313.5,278.06
10/30/1997,316.75,278.16
10/31/1997,311.4,273.02
11/03/1997,313.8,277.36
11/04/1997,315.35,276.42
11/05/1997,313.5,275.12
11/06/1997,312.05,273.51
11/07/1997,308.7,268.26
11/10/1997,310.75,270.9
11/11/1997,312.65,272.5
11/12/1997,308.15,270.46
11/13/1997,308.15,270.4
11/14/1997,301.75,265.9
11/17/1997,303.75,268.12
11/18/1997,304.1,267.18
11/19/1997,305.95,269.93
11/20/1997,302.7,266.96
11/21/1997,303.9,270.55
11/24/1997,305,269.6
11/25/1997,300.7,267.07
11/26/1997,297,266.14
11/27/1997,296,265.92
11/28/1997,296.8,266.62
12/01/1997,294.35,266.43
12/02/1997,295.1,266.7
12/03/1997,293,263.91
12/04/1997,289.35,260.98
12/05/1997,287.4,260.9
12/08/1997,287.5,261.81
12/09/1997,283.25,258.82
12/10/1997,286.3,259.92
12/11/1997,284.8,257.23
12/12/1997,283,255.64
12/15/1997,283.6,255.9
12/16/1997,285.5,259.62
12/17/1997,287.85,259.88
12/18/1997,290,262
12/19/1997,288.9,260.58
12/22/1997,290.45,263.49
12/23/1997,292.5,264.32
12/24/1997,292.5,264.33
12/25/1997,292.5,264.33
12/26/1997,292.5,264.26
12/29/1997,293.05,266.47
12/30/1997,290.2,264.97
12/31/1997,290.2,266.06
01/01/1998,290.2,266.06
01/02/1998,288,264.83
01/05/1998,284.4,263.59
01/06/1998,282.8,262.86
01/07/1998,281.6,262.16
01/08/1998,281.65,260.99
01/09/1998,278.7,258.76
01/12/1998,278.9,258.72
01/13/1998,279.5,259.69
01/14/1998,282.5,262.75
01/15/1998,282.5,263.82
01/16/1998,290,270.37
01/19/1998,287.25,269.13
01/20/1998,288.4,270.72
01/21/1998,291,271.25
01/22/1998,293.8,270.23
01/23/1998,291,264.46
01/26/1998,302.75,276.49
01/27/1998,298.9,273.09
01/28/1998,300,276.55
01/29/1998,302.5,281.72
01/30/1998,304.85,284.48
02/02/1998,301.5,280.54
02/03/1998,298.35,277.11
02/04/1998,298.15,275.27
02/05/1998,298.5,272.66
02/06/1998,299.1,273.96
02/09/1998,300.6,278.5
02/10/1998,299.5,276.74
02/11/1998,298.45,277.46
02/12/1998,299.45,276.74
02/13/1998,299.15,278.74
02/16/1998,298.2,276.97
02/17/1998,299.3,278.93
02/18/1998,298.15,276.96
02/19/1998,298,277.53
02/20/1998,296.7,276
02/23/1998,292.7,268.89
02/24/1998,291.4,268.14
02/25/1998,292.25,270.41
02/26/1998,293,271.24
02/27/1998,297.4,275.71
03/02/1998,298.35,275.94
03/03/1998,297,274.28
03/04/1998,296.75,275.46
03/05/1998,293.7,274.15
03/06/1998,294.9,275.7
03/09/1998,293.85,274.01
03/10/1998,294.4,275.19
03/11/1998,294.1,275.71
03/12/1998,293.85,274.19
03/13/1998,294.55,273.15
03/16/1998,294.2,273.45
